prs,signature,effect,sem,z_score,p_value,category,p_value_fdr,significant_fdr,abs_z_score
CVD,Sig 1,0.05434475094079971,0.007859925739467144,6.914155774769949,4.706679490595889e-12,Cardiovascular,1.970237926295953e-11,True,6.914155774769949
CVD,Sig 2,0.06654582917690277,0.005922987125813961,11.235180452592623,0.0,Cardiovascular,0.0,True,11.235180452592623
CVD,Sig 3,0.06158207729458809,0.006557811982929707,9.390643930458687,0.0,Cardiovascular,0.0,True,9.390643930458687
CVD,Sig 4,0.06296010315418243,0.0644596740603447,0.9767362940005185,0.32869972214807053,Cardiovascular,0.3984239056340249,False,0.9767362940005185
CVD,Sig 5,0.168681800365448,0.007653336971998215,22.040294447064802,0.0,Cardiovascular,0.0,True,22.040294447064802
CVD,Sig 6,-0.10590627044439316,0.0435074046254158,-2.4342125520060485,0.014924228404094908,Cardiovascular,0.02706661070767842,True,2.4342125520060485
CVD,Sig 7,0.08076228946447372,0.005865707993507385,13.76854926189091,0.0,Cardiovascular,0.0,True,13.76854926189091
CVD,Sig 8,0.07805203646421432,0.008169843815267086,9.55367547153809,0.0,Cardiovascular,0.0,True,9.55367547153809
CVD,Sig 9,0.044864799827337265,0.011735660023987293,3.822946450019439,0.0001318664256741986,Cardiovascular,0.00033313623328218593,True,3.822946450019439
CVD,Sig 10,0.07472814619541168,0.01198772806674242,6.233720499777613,4.554854271532349e-10,Cardiovascular,1.735182579631371e-09,True,6.233720499777613
CVD,Sig 11,0.40362706780433655,0.06044217571616173,6.677904344472664,2.4238389073616418e-11,Cardiovascular,9.695355629446567e-11,True,6.677904344472664
CVD,Sig 12,0.13960887491703033,0.07923607528209686,1.7619357649908047,0.07808015102461363,Cardiovascular,0.11860276105004602,False,1.7619357649908047
CVD,Sig 13,0.03941715508699417,0.017078284174203873,2.308027825566479,0.020997588899046793,Cardiovascular,0.03723710346628988,True,2.308027825566479
CVD,Sig 14,0.050375957041978836,0.009586636908352375,5.254810161641638,1.4817723292814833e-07,Cardiovascular,5.008807873627549e-07,True,5.254810161641638
CVD,Sig 15,0.06631151586771011,0.020837955176830292,3.182246785012852,0.0014613723925991362,Cardiovascular,0.00322757092843981,True,3.182246785012852
CVD,Sig 16,0.06127779930830002,0.006992393638938665,8.76349394391375,0.0,Cardiovascular,0.0,True,8.76349394391375
CVD,Sig 17,0.05708972364664078,0.006535775493830442,8.734957879219015,0.0,Cardiovascular,0.0,True,8.734957879219015
CVD,Sig 18,0.08353592455387115,0.008934714831411839,9.34959046036739,0.0,Cardiovascular,0.0,True,9.34959046036739
CVD,Sig 19,0.06734712421894073,0.008379032835364342,8.037577312586377,8.881784197001252e-16,Cardiovascular,4.291868873718726e-15,True,8.037577312586377
CVD,Sig 20,0.0,0.0,,,Cardiovascular,,False,
CED,Sig 0,-0.02836785279214382,0.01274795737117529,-2.2252861353527154,0.026062035602793632,Other,0.04521606176870221,True,2.2252861353527154
CED,Sig 1,-0.019679991528391838,0.010448424145579338,-1.8835368141824829,0.0596276556480948,Other,0.09477243281816393,False,1.8835368141824829
CED,Sig 2,-0.014211882837116718,0.010637225583195686,-1.3360516542554244,0.18153239044757474,Other,0.23921794596403786,False,1.3360516542554244
CED,Sig 3,-0.0070851691998541355,0.010820521041750908,-0.6547900209718236,0.5126029564124308,Other,0.5858319501856352,False,0.6547900209718236
CED,Sig 4,-0.005631991662085056,0.07176453620195389,-0.07847875789562642,0.937447226844558,Other,0.949313647437527,False,0.07847875789562642
CED,Sig 5,-0.03182672709226608,0.010715685784816742,-2.970106415154686,0.002976966057966157,Other,0.006194842663975819,True,2.970106415154686
CED,Sig 6,0.004274468403309584,0.029741261154413223,0.1437218274341842,0.8857201343433949,Other,0.9110264238960634,False,0.1437218274341842
CED,Sig 7,-0.015161989256739616,0.011341013945639133,-1.3369165516783208,0.18124987740815168,Other,0.23921794596403786,False,1.3369165516783208
CED,Sig 8,-0.038054440170526505,0.012683926150202751,-3.0002098498435523,0.0026979366032544583,Other,0.005663307155519563,True,3.0002098498435523
CED,Sig 9,-0.013524395413696766,0.01181891467422247,-1.1443009604929308,0.2524988451066488,Other,0.31996027364766044,False,1.1443009604929308
CED,Sig 10,-0.015745390206575394,0.013983025215566158,-1.1260360303897141,0.260150268812088,Other,0.32746187682640454,False,1.1260360303897141
CED,Sig 11,-0.03147871047258377,0.045828383415937424,-0.6868824105551284,0.4921568320028802,Other,0.567873267695631,False,0.6868824105551284
CED,Sig 12,-0.10564323514699936,0.05562027916312218,-1.8993654245634175,0.05751644621808771,Other,0.09223127233190012,False,1.8993654245634175
CED,Sig 13,-0.010922488756477833,0.01302829384803772,-0.8383667795551712,0.4018247410325695,Other,0.47506373324047624,False,0.8383667795551712
CED,Sig 14,-0.019728435203433037,0.011331070214509964,-1.7410919560069318,0.08166746113925827,Other,0.12199288800885054,False,1.7410919560069318
