prs,signature,effect,sem,z_score,p_value,category,p_value_fdr,significant_fdr,abs_z_score
CRC,Sig 14,0.0014721727930009365,0.0018776722718030214,0.7840413980163286,0.43301581951402146,Cancer,0.6755332274014262,False,0.7840413980163286
CRC,Sig 15,0.0056866430677473545,0.0021567156072705984,2.6367143857896065,0.008371328332434924,Cancer,0.05107929151994191,False,2.6367143857896065
CRC,Sig 16,0.002444957848638296,0.002423846395686269,1.0087098972070174,0.3131137838138467,Cancer,0.5910519669680852,False,1.0087098972070174
CRC,Sig 17,0.039663203060626984,0.0028778077103197575,13.782436859278533,0.0,Cancer,0.0,True,13.782436859278533
CRC,Sig 18,0.0011741076596081257,0.001022804295644164,1.1479299261924496,0.250997492873009,Cancer,0.5223069215854522,False,1.1479299261924496
CRC,Sig 19,0.002907199552282691,0.001743110129609704,1.667823221779817,0.09535082463837519,Cancer,0.27243092753821485,False,1.667823221779817
CRC,Sig 20,0.0,0.0,,,Cancer,,False,
BC,Sig 0,-0.0011510211043059826,0.00210825027897954,-0.5459603709210054,0.5850931782481843,Cancer,0.7729671345664086,False,0.5459603709210054
BC,Sig 1,-0.0004077074700035155,0.002400397090241313,-0.1698500100925087,0.8651280959206105,Cancer,0.9495308369860359,False,0.1698500100925087
BC,Sig 2,-0.001984820468351245,0.002997733885422349,-0.6621069595280652,0.5079026759157534,Cancer,0.7257163818404114,False,0.6621069595280652
BC,Sig 3,0.0014546953607350588,0.0022445109207183123,0.6481124004821112,0.516912254128356,Cancer,0.7297584764165025,False,0.6481124004821112
BC,Sig 4,-0.0008598031708970666,0.0010548591380938888,-0.8150881381666895,0.4150218609332348,Cancer,0.6699904481433386,False,0.8150881381666895
BC,Sig 5,-0.00563211552798748,0.0026948098093271255,-2.089986279734442,0.03661903220619678,Cancer,0.1481219280250656,False,2.089986279734442
BC,Sig 6,0.018659401684999466,0.0015459867427125573,12.069574188107238,0.0,Cancer,0.0,True,12.069574188107238
BC,Sig 7,0.007302219979465008,0.0024565637577325106,2.9725342794298966,0.0029535222708558795,Cancer,0.021923051907383848,True,2.9725342794298966
BC,Sig 8,0.001408106880262494,0.0015764639247208834,0.8932059009925031,0.3717469185730211,Cancer,0.6350816138377511,False,0.8932059009925031
BC,Sig 9,0.003654375672340393,0.002277396386489272,1.6046287304309848,0.108575534782267,Cancer,0.29499767940842353,False,1.6046287304309848
BC,Sig 10,-0.002824151422828436,0.002353719202801585,-1.1998676050511483,0.23019076303364727,Cancer,0.4949223622342876,False,1.1998676050511483
BC,Sig 11,-0.002105704275891185,0.0010404913919046521,-2.0237594393132143,0.04299490944526041,Cancer,0.16400104889123934,False,2.0237594393132143
BC,Sig 12,0.0022284809965640306,0.0008596820407547057,2.592215366750794,0.009536005409763071,Cancer,0.05674317268619347,False,2.592215366750794
BC,Sig 13,0.002730446169152856,0.001664226409047842,1.6406698958196637,0.10086595723621095,Cancer,0.281327294549235,False,1.6406698958196637
BC,Sig 14,0.004428412299603224,0.0025038025341928005,1.7686747413692898,0.07694816982196762,Cancer,0.2398384513931458,False,1.7686747413692898
BC,Sig 15,0.0028701871633529663,0.0015398829709738493,1.8638995413643733,0.062335813160194764,Cancer,0.20493965970474992,False,1.8638995413643733
BC,Sig 16,0.006832077167928219,0.002666875021532178,2.5618287744144235,0.010412263810655409,Cancer,0.06067530610041992,False,2.5618287744144235
BC,Sig 17,-0.0036613016854971647,0.0033308544661849737,-1.0992079427867265,0.27167737501444966,Cancer,0.5494598595797858,False,1.0992079427867265
BC,Sig 18,0.0023924745619297028,0.0012637990294024348,1.8930814997230552,0.05834703202863811,Cancer,0.1963077713113058,False,1.8930814997230552
